"county_id","county_name","district_id","district_name","reg_district_id","muniflag","reg_name","gen_fun_sch_levy","strwo_entv","strwo_entv_dt2","strwo_gfst_rate","total_sch_levy","strwi_entv","strwi_entv_dt2","strwi_tst_rate","gen_fun_sch_levy2","estrwo_eev","estrwo_eev_dt2","estrwo_gfst_rate","total_sch_levy2","estrwi_eev","estrwi_eev_dt2","estrwi_etst_rate"
11,"Cumberland",2570,"Lawrence Twp",,,,2712163,231511444,"01OCT24",1.172,2817094,231511444,"01OCT24",1.217,2712163,279977360,"01OCT24",.9687,2817094,279977360,"01OCT24",1.006
11,"Cumberland",3050,"Maurice River Twp",,,,3458212,292096978,"01OCT24",1.184,3458212,292096978,"01OCT24",1.184,3458212,335003930,"01OCT24",1.032,3458212,335003930,"01OCT24",1.032
11,"Cumberland",3230,"Millville City",,,,17093564,1481101071,"01OCT24",1.154,17093564,1481101071,"01OCT24",1.154,17093564,2448242600,"01OCT24",.6982,17093564,2448242600,"01OCT24",.6982
11,"Cumberland",5300,"Upper Deerfield Twp",,,,8308838,656414027,"01OCT24",1.266,8445901,656414027,"01OCT24",1.287,8308838,855088362,"01OCT24",.9717,8445901,855088362,"01OCT24",.9877
11,"Cumberland",5390,"Vineland City",,,,34306047,3954916900,"01OCT24",.8674,34306047,3954916900,"01OCT24",.8674,34306047,5874802288,"01OCT24",.5840,34306047,5874802288,"01OCT24",.5840
13,"Essex",0250,"Belleville Town",,,,49657745,3130594800,"01OCT24",1.586,51450171,3130594800,"01OCT24",1.644,49657745,4768673736,"01OCT24",1.041,51450171,4768673736,"01OCT24",1.079
13,"Essex",0410,"Bloomfield Twp",,,,82250213,5314862400,"01OCT24",1.548,84437385,5314862400,"01OCT24",1.589,82250213,7683055713,"01OCT24",1.071,84437385,7683055713,"01OCT24",1.099
13,"Essex",0660,"Caldwell-West Caldwell",0660,"A","CALDWELL BOROUGH",17303824,1052116900,"01OCT24",1.645,17935180,1052116900,"01OCT24",1.705,17303824,1514927142,"01OCT24",1.142,17935180,1514927142,"01OCT24",1.184
13,"Essex",0660,"Caldwell-West Caldwell",0660,"B","WEST CALDWELL BOR",35218785,2351572700,"01OCT24",1.498,36505285,2351572700,"01OCT24",1.552,35218785,3073547015,"01OCT24",1.146,36505285,3073547015,"01OCT24",1.188
13,"Essex",0760,"Cedar Grove Twp",,,,33313679,2261045100,"01OCT24",1.473,35226434,2261045100,"01OCT24",1.558,33313679,3020257239,"01OCT24",1.103,35226434,3020257239,"01OCT24",1.166
13,"Essex",1210,"East Orange",,,,39291159,4790277370,"01OCT24",.8202,41174822,4790277370,"01OCT24",.8595,39291159,5330822701,"01OCT24",.7371,41174822,5330822701,"01OCT24",.7724
13,"Essex",1400,"Essex Fells Boro",,,,5956174,758060000,"01OCT24",.7857,6022594,758060000,"01OCT24",.7945,5956174,928995098,"01OCT24",.6411,6022594,928995098,"01OCT24",.6483
13,"Essex",1465,"Fairfield Twp",,,,15285929,3217867500,"01OCT24",.4639,15285929,3217867500,"01OCT24",.4750,15285929,4041022116,"01OCT24",.3694,15285929,4041022116,"01OCT24",.3783
13,"Essex",1750,"Glen Ridge Boro",,,,35356285,1724169000,"01OCT24",2.051,36943996,1724169000,"01OCT24",2.143,35356285,2678135709,"01OCT24",1.320,36943996,2678135709,"01OCT24",1.380
13,"Essex",2330,"Irvington Township",,,,17459529,1909561050,"01OCT24",.9143,17459529,1909561050,"01OCT24",.9143,17459529,4288256844,"01OCT24",.4071,17459529,4288256844,"01OCT24",.4071
13,"Essex",2730,"Livingston Twp",,,,128457842,8655684700,"01OCT24",1.484,134177693,8655684700,"01OCT24",1.550,128457842,11617848732,"01OCT24",1.106,134177693,11617848732,"01OCT24",1.155
13,"Essex",3190,"Millburn Twp",,,,98676306,9917051500,"01OCT24",.9950,103408453,9917051500,"01OCT24",1.043,98676306,12717171556,"01OCT24",.7759,103408453,12717171556,"01OCT24",.8131
13,"Essex",3310,"Montclair Town",,,,136648044,7180347900,"01OCT24",1.903,137850631,7180347900,"01OCT24",1.920,136648044,11666757058,"01OCT24",1.171,137850631,11666757058,"01OCT24",1.182
13,"Essex",3570,"Newark City",,,,142492053,12769266100,"01OCT24",1.116,142492053,12769266100,"01OCT24",1.116,142492053,26730721764,"01OCT24",.5331,142492053,26730721764,"01OCT24",.5331
13,"Essex",3630,"North Caldwell Boro",,,,15839682,1907965700,"01OCT24",.8302,15839682,1907965700,"01OCT24",.8302,15839682,2487569361,"01OCT24",.6368,15839682,2487569361,"01OCT24",.6368
13,"Essex",3750,"Nutley Town",,,,66327954,4963791000,"01OCT24",1.336,68754968,4963791000,"01OCT24",1.385,66327954,5555444843,"01OCT24",1.194,68754968,5555444843,"01OCT24",1.238
13,"Essex",3880,"City Of Orange Twp",,,,13023999,2262972400,"01OCT24",.5755,13407812,2262972400,"01OCT24",.5925,13023999,2401031114,"01OCT24",.5424,13407812,2401031114,"01OCT24",.5584
13,"Essex",4530,"Roseland Boro",,,,9478195,2106191300,"01OCT24",.4500,10325632,2106191300,"01OCT24",.4903,9478195,2149357589,"01OCT24",.4410,10325632,2149357589,"01OCT24",.4804
13,"Essex",4900,"South Orange-Maplewood",4900,"A","SO ORANGE VIL TWP",59941137,4268895600,"01OCT24",1.404,63075025,4268895600,"01OCT24",1.478,59941137,4459988950,"01OCT24",1.344,63075025,4459988950,"01OCT24",1.414
13,"Essex",4900,"South Orange-Maplewood",4900,"B","MAPLEWOOD TWP",80032563,6203003900,"01OCT24",1.290,84245343,6203003900,"01OCT24",1.358,80032563,6105362670,"01OCT24",1.311,84245343,6105362670,"01OCT24",1.380
13,"Essex",5370,"Verona Boro",,,,39957965,2399591100,"04APR24",1.665,43776264,2399591100,"04APR24",1.824,39957965,3151137360,"04APR24",1.268,43776264,3151137360,"04APR24",1.389
13,"Essex",5630,"West Essex Regional",1400,,"ESSEX FELLS",3304554,758060000,"01OCT24",.4359,3340076,758060000,"01OCT24",.4406,3304554,928995098,"01OCT24",.3557,3340076,928995098,"01OCT24",.3595
13,"Essex",5630,"West Essex Regional",1465,,"FAIRFIELD",18728322,3217867500,"01OCT24",.5820,18929640,3217867500,"01OCT24",.5883,18728322,4041022116,"01OCT24",.4635,18929640,4041022116,"01OCT24",.4684
13,"Essex",5630,"West Essex Regional",3630,,"NORTH CALDWELL",11227311,1907965700,"01OCT24",.5884,11347998,1907965700,"01OCT24",.5948,11227311,2487569361,"01OCT24",.4513,11347998,2487569361,"01OCT24",.4562
13,"Essex",5630,"West Essex Regional",4530,,"ROSELAND",9864204,2106191300,"01OCT24",.4683,9972706,2106191300,"01OCT24",.4735,9864204,2149357589,"01OCT24",.4589,9972706,2149357589,"01OCT24",.4640
13,"Essex",5680,"West Orange Town",,,,157624338,5479930900,"01OCT24",2.876,162836460,5479930900,"01OCT24",2.972,157624338,8484174563,"01OCT24",1.858,162836460,8484174563,"01OCT24",1.919
15,"Gloucester",0860,"Clayton Boro",,,,9954562,801516000,"01OCT24",1.242,11074707,801516000,"01OCT24",1.382,9954562,794209275,"01OCT24",1.253,11074707,794209275,"01OCT24",1.394
15,"Gloucester",0870,"Clearview Regional",2070,,"HARRISON",12412014,1579442800,"10JAN25",.7858,13767984,1579442800,"10JAN25",.8717,12412014,2403142439,"01OCT24",.5165,13767984,2403142439,"01OCT24",.5729
15,"Gloucester",0870,"Clearview Regional",2990,,"MANTUA TWP",11030959,2001146200,"10JAN25",.5512,12236053,2001146200,"10JAN25",.6115,11030959,2197491265,"01OCT24",.5020,12236053,2197491265,"01OCT24",.5568
15,"Gloucester",1100,"Deptford Twp",,,,49475796,2797878600,"01OCT24",1.768,50866131,2797878600,"01OCT24",1.818,49475796,4161033016,"01OCT24",1.189,50866131,4161033016,"01OCT24",1.222
15,"Gloucester",1180,"East Greenwich Twp",,,,14978290,1296506700,"01MAR25",1.155,16131478,1296506700,"01MAR25",1.244,14978290,1900721084,"01OCT24",.7880,16131478,1900721084,"01OCT24",.8487
15,"Gloucester",1330,"Elk Twp",,,,3872266,391142500,"01OCT24",.9900,3872266,391142500,"01OCT24",.9900,3872266,606674727,"01OCT24",.6383,3872266,606674727,"01OCT24",.6383
15,"Gloucester",1590,"Franklin Twp",,,,12883503,1260309800,"28JAN25",1.022,12883503,1260309800,"28JAN25",1.022,12883503,2012378430,"01OCT24",.6402,12883503,2012378430,"01OCT24",.6402
15,"Gloucester",1715,"Gateway Regional",3490,,"NATIONAL PARK",2323518,162528000,"01OCT24",1.430,2415390,162528000,"01OCT24",1.486,2323518,248934409,"01OCT24",.9334,2415390,248934409,"01OCT24",.9703
15,"Gloucester",1715,"Gateway Regional",5590,,"WENONAH",2909721,218007700,"01OCT24",1.335,3024771,218007700,"01OCT24",1.388,2909721,322377188,"01OCT24",.9026,3024771,322377188,"01OCT24",.9383
15,"Gloucester",1715,"Gateway Regional",5740,,"WESTVILLE",3891187,235497050,"01OCT24",1.652,4049768,235497050,"01OCT24",1.720,3891187,397595206,"01OCT24",.9787,4049768,397595206,"01OCT24",1.019
15,"Gloucester",1715,"Gateway Regional",5870,,"WOODBURY HTS",3232988,248041100,"01OCT24",1.303,3364984,248041100,"01OCT24",1.357,3232988,376012872,"01OCT24",.8598,3364984,376012872,"01OCT24",.8949
15,"Gloucester",1730,"Glassboro",,,,23192952,1355811602,"01OCT24",1.711,24132076,1355811602,"01OCT24",1.780,23192952,2085543150,"01OCT24",1.112,24132076,2085543150,"01OCT24",1.157
15,"Gloucester",1830,"Greenwich Twp",,,,12752725,708049206,"02JAN25",1.801,12752725,708049206,"02JAN25",1.801,12752725,945804,"04NOV24",1348,12752725,945804,"04NOV24",1348
15,"Gloucester",2070,"Harrison Twp",,,,15942065,1560600700,"01OCT24",1.022,16257545,1560600700,"01OCT24",1.042,15942065,2403142439,"01OCT24",.6634,16257545,2403142439,"01OCT24",.6765
15,"Gloucester",2440,"Kingsway Regional",1180,,"EAST GREENWICH",9884410,1296506700,"01OCT24",.7624,10884204,1296506700,"01OCT24",.8395,9884410,1900721084,"01OCT24",.5200,10884204,1900721084,"01OCT24",.5726
15,"Gloucester",2440,"Kingsway Regional",4880,,"SOUTH HARRISON",3332922,414412800,"01OCT24",.8043,3669973,414412800,"01OCT24",.8856,3332922,662464798,"01OCT24",.5031,3669973,662464798,"01OCT24",.5540
15,"Gloucester",2440,"Kingsway Regional",5120,"A","SWEDESBORO",1640881,177339200,"01OCT24",.9253,1806787,177339200,"01OCT24",1.019,1640881,281415079,"01OCT24",.5831,1806787,281415079,"01OCT24",.6420
15,"Gloucester",2440,"Kingsway Regional",5120,"B","WOOLWICH",12047343,1576497010,"01OCT24",.7642,13266219,1576497010,"01OCT24",.8415,12047343,2217887786,"01OCT24",.5432,13266219,2217887786,"01OCT24",.5981
15,"Gloucester",2750,"Logan Twp",,,,20094359,2961544340,"01OCT24",.6785,20928516,2961544340,"01OCT24",.7067,20094359,2873054269,"01OCT24",.6994,20928516,2873054269,"01OCT24",.7284
15,"Gloucester",2990,"Mantua Twp",,,,16012594,1999936800,"01OCT24",.8007,16012594,1999936800,"01OCT24",.8007,16012594,2197491265,"01OCT24",.7287,16012594,2197491265,"01OCT24",.7287
15,"Gloucester",3280,"Monroe Twp",,,,55638107,2848401300,"01OCT24",1.953,58232964,2848401300,"01OCT24",2.044,55638107,4330193524,"01OCT24",1.285,58232964,4330193524,"01OCT24",1.345
15,"Gloucester",3490,"National Park Boro",,,,2452428,162528000,"01OCT24",1.509,2452428,162528000,"01OCT24",1.509,2452428,248934409,"01OCT24",.9852,2452428,248934409,"01OCT24",.9852
15,"Gloucester",3580,"Newfield Boro",,,,2918460,135028000,"01OCT24",2.161,2918460,135028000,"01OCT24",2.161,2918460,206307105,"01OCT24",1.415,2918460,206307105,"01OCT24",1.415
15,"Gloucester",4020,"Paulsboro Boro",,,,7606629,342265700,"01OCT24",2.222,7821074,342265700,"01OCT24",2.285,7606629,511607922,"01OCT24",1.487,7821074,511607922,"01OCT24",1.529
15,"Gloucester",4140,"Pitman Boro",,,,16217828,792018500,"01OCT24",2.048,16590532,792018500,"01OCT24",2.095,16217828,1006632562,"01OCT24",1.611,16590532,1006632562,"01OCT24",1.648
15,"Gloucester",4880,"South Harrison Twp",,,,4651084,411191900,"01OCT24",1.131,5494583,411191900,"01OCT24",1.336,4651084,662464798,"01OCT24",.7021,5494583,662464798,"01OCT24",.8294
15,"Gloucester",4940,"Delsea Regional H.S Dist.",1330,,"ELK TWP",3737799,388878500,"01OCT24",.9612,3875430,388878500,"01OCT24",.9966,3737799,606674727,"01OCT24",.6161,3875430,606674727,"01OCT24",.6388
15,"Gloucester",4940,"Delsea Regional H.S Dist.",1590,,"FRANKLIN TWP",13717699,1253913000,"01OCT24",1.094,14223206,1253913000,"01OCT24",1.134,13717699,2012378430,"01OCT24",.6817,14223206,2012378430,"01OCT24",.7068
15,"Gloucester",5120,"Swedesboro-Woolwich",5120,"A","SWEDESBORO BOROUGH",2077772,177339200,"28JAN25",1.172,2389872,177339200,"28JAN25",1.348,2077772,286308040,"28JAN25",.7257,2389872,286308040,"28JAN25",.8347
15,"Gloucester",5120,"Swedesboro-Woolwich",5120,"B","WOOLWICH TOWNSHIP",17151073,1576497010,"28JAN25",1.088,19664192,1576497010,"28JAN25",1.247,17151073,2297765646,"28JAN25",.7464,19664192,2297765646,"28JAN25",.8558
15,"Gloucester",5500,"Washington Twp",,,,101675117,4723988900,"01OCT24",2.152,102973217,4723988900,"01OCT24",2.180,101675117,7170596387,"01OCT24",1.418,102973217,7170596387,"01OCT24",1.436
15,"Gloucester",5590,"Wenonah Boro",,,,3326045,217346700,"01OCT24",1.530,3463398,217346700,"01OCT24",1.594,3326045,322377188,"01OCT24",1.032,3463398,322377188,"01OCT24",1.074
15,"Gloucester",5620,"West Deptford Twp",,,,38704184,2326801900,"01OCT25",1.663,39577868,2326801900,"01OCT25",1.701,38704184,3509082269,"01OCT25",1.103,39577868,3509082269,"01OCT25",1.128
15,"Gloucester",5740,"Westville Boro",,,,3123621,235497050,"01OCT24",1.326,3123621,235497050,"01OCT24",1.326,3123621,397595206,"01OCT24",.7856,3123621,397595206,"01OCT24",.7856
15,"Gloucester",5860,"Woodbury City",,,,13278506,629517365,"31DEC24",2.109,13892386,629517365,"31DEC24",2.207,13278506,934974509,"31DEC24",1.420,13892386,934974509,"31DEC24",1.486
15,"Gloucester",5870,"Woodbury Heights Boro",,,,3306470,248041100,"04NOV24",1.333,3458177,248041100,"04NOV24",1.394,3306470,376012872,"04NOV24",.8794,3458177,376012872,"04NOV24",.9197
17,"Hudson",0220,"Bayonne City",,,,76259424,7570703976,"01OCT24",1.007,76259424,7570703976,"01OCT24",1.007,76259424,10840239925,"01OCT24",.7035,76259424,10840239925,"01OCT24",.7035
17,"Hudson",1200,"East Newark Boro",,,,1527280,161539200,"01OCT24",.9455,1565847,161539200,"01OCT24",.9693,1527280,294081922,"01OCT24",.5193,1565847,294081922,"01OCT24",.5325
17,"Hudson",1850,"Guttenberg Town",,,,11321822,782495221,"01OCT24",1.447,11321822,782495221,"01OCT24",1.447,11321822,1339294163,"01OCT24",.8454,11321822,1339294163,"01OCT24",.8454
17,"Hudson",2060,"Harrison Town",,,,11856552,1549032252,"01OCT24",.7654,11856552,1549032252,"01OCT24",.7654,11856552,2109394277,"01OCT24",.5621,11856552,2109394277,"01OCT24",.5621
17,"Hudson",2210,"Hoboken City",,,,67955933,12097455418,"01OCT24",.5617,67955933,12097455418,"01OCT24",.5617,67955933,20239666611,"01OCT24",.3358,67955933,20239666611,"01OCT24",.3358
17,"Hudson",2390,"Jersey City",,,,488977070,45392365002,"01OCT24",1.077,488977070,45392365002,"01OCT24",1.077,488977070,57015256641,"01OCT24",.8576,488977070,57015256641,"01OCT24",.8576
17,"Hudson",2410,"Kearny Town",,,,59980476,1163382596,"01OCT24",5.156,60201526,1163382596,"01OCT24",5.175,59980476,6249639414,"01OCT24",.9597,60201526,6249639414,"01OCT24",.9633
17,"Hudson",3610,"North Bergen Twp",,,,56098150,9655024923,"01OCT24",.5810,58711182,9655024923,"01OCT24",.6081,56098150,10556799509,"01OCT24",.5314,58711182,10556799509,"01OCT24",.5561
17,"Hudson",4730,"Secaucus Town",,,,40727613,2852560493,"01OCT24",1.428,41894004,2852560493,"01OCT24",1.469,40727613,7823739423,"01OCT24",.5206,41894004,7823739423,"01OCT24",.5355
17,"Hudson",5240,"Union City",,,,15418637,6688003376,"01OCT24",.2305,15418637,6688003376,"01OCT24",.2305,15418637,6682004990,"01OCT24",.2307,15418637,6682004990,"01OCT24",.2307
17,"Hudson",5580,"Weehawken Twp",,,,27131391,4065117168,"01OCT24",.6674,28958915,4065117168,"01OCT24",.7124,27131391,4460474295,"01OCT24",.6083,28958915,4460474295,"01OCT24",.6492
17,"Hudson",5670,"West New York Town",,,,18822469,948657654,"01OCT24",1.984,18822469,948657654,"01OCT24",1.984,18822469,4611274498,"01OCT24",.4082,18822469,4611274498,"01OCT24",.4082
19,"Hunterdon",0020,"Alexandria Twp",,,,9921192,731363549,"01OCT24",1.357,10704901,731363549,"01OCT24",1.464,9921192,1023537976,"01OCT24",.9693,10704901,1023537976,"01OCT24",1.046
19,"Hunterdon",0370,"Bethlehem Twp",,,,8061114,528163394,"01OCT24",1.526,8425489,528163394,"01OCT24",1.595,8061114,771491914,"01OCT24",1.045,8425489,771491914,"01OCT24",1.092
19,"Hunterdon",0430,"Bloomsbury Boro",,,,2054678,88610425,"19FEB25",2.319,2054678,88610425,"19FEB25",2.319,2054678,135345036,"19FEB25",1.518,2054678,135345036,"19FEB25",1.518
19,"Hunterdon",0670,"Califon Boro",,,,2684821,149135990,"01OCT24",1.800,2684821,149135990,"01OCT24",1.800,2684821,199646545,"01OCT24",1.345,2684821,199646545,"01OCT24",1.345
19,"Hunterdon",0910,"Clinton Town",0910,,"CLINTON TOWN",5896001,503517500,"31JAN25",1.171,5997776,503517500,"31JAN25",1.191,5896001,524955541,"01OCT24",1.123,5997776,524955541,"01OCT24",1.143
19,"Hunterdon",0910,"Clinton Town",1740,,"GLEN GARDNER",2543990,276562200,"13JAN25",.9199,2579553,276562200,"13JAN25",.9327,2543990,235993212,"01OCT24",1.078,2579553,235993212,"01OCT24",1.093
19,"Hunterdon",0920,"Clinton Twp",,,,28288272,2154017800,"01OCT24",1.313,30257395,2154017800,"01OCT24",1.405,28288272,2669497831,"01OCT24",1.060,30257395,2669497831,"01OCT24",1.133
19,"Hunterdon",1040,"Delaware Twp",,,,9345533,814722400,"01OCT24",1.147,9419499,814722400,"01OCT24",1.156,9345533,1202897387,"01OCT24",.7769,9419499,1202897387,"01OCT24",.7831
19,"Hunterdon",1050,"Delaware Valley Regional",0020,,"ALEXANDRIA TWP",5735387,731363549,"01OCT24",.7842,5735387,731363549,"01OCT24",.7842,5735387,1023537976,"01OCT24",.5603,5735387,1023537976,"01OCT24",.5603
19,"Hunterdon",1050,"Delaware Valley Regional",1680,,"FRENCHTOWN",1591991,249241800,"01OCT24",.6387,1591991,249241800,"01OCT24",.6387,1591991,250443931,"01OCT24",.6357,1591991,250443931,"01OCT24",.6357
19,"Hunterdon",1050,"Delaware Valley Regional",2220,,"HOLLAND TWP",5460221,632324901,"01OCT24",.8635,5460221,632324901,"01OCT24",.8635,5460221,981123080,"01OCT24",.5565,5460221,981123080,"01OCT24",.5565
19,"Hunterdon",1050,"Delaware Valley Regional",2450,,"KINGSWOOD",4186999,629453098,"01OCT24",.6652,4186999,629453098,"01OCT24",.6652,4186999,861829116,"01OCT24",.4858,4186999,861829116,"01OCT24",.4858
19,"Hunterdon",1050,"Delaware Valley Regional",3180,,"MILFORD",901168,114701760,"01OCT24",.7857,901168,114701760,"01OCT24",.7857,901168,150915814,"01OCT24",.5971,901168,150915814,"01OCT24",.5971
19,"Hunterdon",1160,"East Amwell Twp",,,,8695309,675327900,"01OCT24",1.288,8892260,675327900,"01OCT24",1.317,8695309,989926561,"01OCT24",.8784,8892260,989926561,"01OCT24",.8983
19,"Hunterdon",1376,"South-Hunterdon",1376,"A","LAMBERTVILLE",10974763,922625419,"01OCT24",1.190,12432161,922625419,"01OCT24",1.348,10974763,1104279376,"01OCT24",.9938,12432161,1104279376,"01OCT24",1.126
19,"Hunterdon",1376,"South-Hunterdon",1376,"B","STOCKTON",1206269,116192200,"01OCT24",1.038,1366476,116192200,"01OCT24",1.176,1206269,121999370,"01OCT24",.9888,1366476,121999370,"01OCT24",1.120
19,"Hunterdon",1376,"South-Hunterdon",1376,"C","WEST AMWELL",8497915,647763978,"01OCT24",1.312,9626867,647763978,"01OCT24",1.486,8497915,680391388,"01OCT24",1.249,9626867,680391388,"01OCT24",1.415
19,"Hunterdon",1510,"Flemington-Raritan Reg",1510,"A","FLEMINGTON BOROUGH",5363653,579395700,"01OCT24",.9257,5784848,579395700,"01OCT24",.9984,5363653,564823260,"01OCT24",.9496,5784848,564823260,"01OCT24",1.024
19,"Hunterdon",1510,"Flemington-Raritan Reg",1510,"B","RARITAN TOWNSHIP",57359218,4299388200,"01OCT24",1.334,61859246,4299388200,"01OCT24",1.439,57359218,6124484615,"01OCT24",.9366,61859246,6124484615,"01OCT24",1.010
19,"Hunterdon",1600,"Franklin Twp",,,,7153543,549444100,"01OCT24",1.302,7538110,549444100,"01OCT24",1.372,7153543,617699944,"01OCT24",1.158,7538110,617699944,"01OCT24",1.220
19,"Hunterdon",1680,"Frenchtown Boro",,,,2535251,249241800,"01OCT24",1.017,2648020,249241800,"01OCT24",1.062,2535251,250443931,"01OCT24",1.012,2648020,250443931,"01OCT24",1.057
19,"Hunterdon",1970,"Hampton Boro",,,,2684729,122501401,"01OCT24",2.192,2684729,122501401,"01OCT24",2.192,2684729,141000692,"01OCT24",1.904,2684729,141000692,"01OCT24",1.904
19,"Hunterdon",2140,"High Bridge Boro",,,,7296930,487131300,"01OCT24",1.498,7762545,487131300,"01OCT24",1.594,7296930,517179425,"01OCT24",1.411,7762545,517179425,"01OCT24",1.501
19,"Hunterdon",2220,"Holland Twp",,,,10858949,632324901,"01OCT24",1.717,10858949,632324901,"01OCT24",1.717,10858949,981123080,"01OCT24",1.107,10858949,981123080,"01OCT24",1.107
19,"Hunterdon",2300,"Hunterdon Central Reg",1040,,"DELAWARE TWP",5129754,816340000,"19FEB25",.6284,5129754,816340000,"19FEB25",.6284,5129754,1202897387,"27FEB25",.4264,5129754,1202897387,"27FEB25",.4264
19,"Hunterdon",2300,"Hunterdon Central Reg",1160,,"EAST AMWELL TWP",3385168,674812000,"19FEB25",.5016,3385168,674812000,"19FEB25",.5016,3385168,989926561,"27FEB25",.3420,3385168,989926561,"27FEB25",.3420
19,"Hunterdon",2300,"Hunterdon Central Reg",1510,"A","FLEMINGTON BORO",2588182,622571900,"19FEB25",.4157,2588182,622571900,"19FEB25",.4157,2588182,564823260,"27FEB25",.4582,2588182,564823260,"27FEB25",.4582
19,"Hunterdon",2300,"Hunterdon Central Reg",1510,"B","RARITAN TWP",28473117,4332162200,"19FEB25",.6572,28473117,4332162200,"19FEB25",.6572,28473117,6124484615,"27FEB25",.4649,28473117,6124484615,"27FEB25",.4649
19,"Hunterdon",2300,"Hunterdon Central Reg",4350,,"READINGTON TWP",21356336,3351012400,"19FEB25",.6373,21356336,3351012400,"19FEB25",.6373,21356336,4591114157,"27FEB25",.4652,21356336,4591114157,"27FEB25",.4652
19,"Hunterdon",2450,"Kingwood Twp",,,,6705623,629453098,"01OCT24",1.065,6705623,629453098,"01OCT24",1.065,6705623,863012466,"01OCT24",.7770,6705623,863012466,"01OCT24",.7770
19,"Hunterdon",2590,"Lebanon Boro",,,,3051734,275089735,"01OCT24",1.109,3051734,275089735,"01OCT24",1.109,3051734,335352597,"01OCT24",.9100,3051734,335352597,"01OCT24",.9100
19,"Hunterdon",2600,"Lebanon Twp",,,,12152132,931272900,"01OCT24",1.305,12152132,931272900,"01OCT24",1.305,12152132,1256439423,"01OCT24",.9672,12152132,1256439423,"01OCT24",.9672
19,"Hunterdon",3180,"Milford Boro",,,,2187671,114637900,"19FEB25",1.908,2187671,114637900,"19FEB25",1.908,2187671,114637900,"19FEB25",1.908,2187671,114637900,"19FEB25",1.908
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",0370,,"BETHLEHEM TWP",4168313,528163394,"01OCT24",.7892,4212409,528163394,"01OCT24",.7976,4168313,771491914,"01OCT24",.5403,4212409,771491914,"01OCT24",.5460
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",0670,,"CALIFON",1151637,149135990,"01OCT24",.7722,1163820,149135990,"01OCT24",.7804,1151637,199646545,"01OCT24",.5768,1163820,199646545,"01OCT24",.5829
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",0910,,"CLINTON TOWN",2799606,477027100,"01OCT24",.5869,2829497,477027100,"01OCT24",.5932,2799606,524955541,"01OCT24",.5333,2829497,524955541,"01OCT24",.5390
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",0920,,"CLINTON TWP",14281110,2154017800,"01OCT24",.6630,14432188,2154017800,"01OCT24",.6700,14281110,2669497831,"01OCT24",.5350,14432188,2669497831,"01OCT24",.5406
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",1600,,"FRANKLIN TWP",3638377,549444100,"01OCT24",.6622,3676867,549444100,"01OCT24",.6692,3638377,617699944,"01OCT24",.5890,3676867,617699944,"01OCT24",.5953
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",1740,,"GLEN GARDNER",1363728,139070800,"01OCT24",.9806,1378155,139070800,"01OCT24",.9910,1363728,235993212,"01OCT24",.5779,1378155,235993212,"01OCT24",.5840
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",1970,,"HAMPTON",696013,122501401,"01OCT24",.5682,703376,122501401,"01OCT24",.5742,696013,141000692,"01OCT24",.4936,703376,141000692,"01OCT24",.4988
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",2140,,"HIGH BRIDGE",2858171,487131300,"01OCT24",.5867,2888407,487131300,"01OCT24",.5929,2858171,517179425,"01OCT24",.5526,2888407,517179425,"01OCT24",.5585
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",2590,,"LEBANON BORO",1728587,275089735,"01OCT24",.6284,1746941,275089735,"01OCT24",.6350,1728587,335352597,"01OCT24",.5155,1746941,335352597,"01OCT24",.5209
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",2600,,"LEBANON TWP",7588230,931272900,"01OCT24",.8148,7668505,931272900,"01OCT24",.8234,7588230,1256439423,"01OCT24",.6039,7668505,1256439423,"01OCT24",.6103
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",5180,,"TEWKSBURY TWP",10114041,1581416300,"01OCT24",.6396,10221036,1581416300,"01OCT24",.6463,10114041,2015313241,"01OCT24",.5019,10221036,2015313241,"01OCT24",.5072
19,"Hunterdon",3660,"N Hunt/Voorhees Regional",5270,,"UNION TWP",6134148,1103042900,"01OCT24",.5561,6199040,1103042900,"01OCT24",.5620,6134148,1159267367,"01OCT24",.5291,6199040,1159267367,"01OCT24",.5347
19,"Hunterdon",4350,"Readington Twp",,,,33791845,3337361500,"01OCT24",1.013,35877580,3337361500,"01OCT24",1.075,33791845,4591114157,"01OCT24",.7360,35877580,4591114157,"01OCT24",.7815
19,"Hunterdon",5180,"Tewksbury Twp",,,,13851655,1581416300,"01OCT24",.8759,14615413,1581416300,"01OCT24",.9242,13851655,2015313241,"01OCT24",.6873,14615413,2015313241,"01OCT24",.7252
19,"Hunterdon",5270,"Union Twp",,,,10542000,1103042900,"01OCT24",.9557,11274351,1103042900,"01OCT24",1.022,10542000,1159267367,"01OCT24",.9094,11274351,1159267367,"01OCT24",.9725
